book_id,original_title,normalized_title,normalized_series_key,collection_candidate_name,rule_used,confidence,volume_detected,needs_review,skip_reason,eligible_for_collection,group_count,source_type,source_page,is_expired
226,The Book Thief,The Book Thief,the,The,prefix_book_marker,high,Thief,True,only_one_matching_book,False,1,personal_document,pdocs,False
23,"The Boy, the Mole, the Fox and the Horse (Charlie Mackesy [Mackesy, Charlie]) (Z-Library)","The Boy, the Mole, the Fox and the Horse (Charlie Mackesy [Mackesy, Charlie])",,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1271,The Breakers Series: Books 1-3,The Breakers Series: Books 1-3,the breakers series,The Breakers Series,prefix_book_marker,low,s,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1211,The Breeders: (A Young Adult Dystopian Romance),The Breeders: (A Young Adult Dystopian Romance),,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
982,The Brief Wondrous Life of Oscar Wao (2007),The Brief Wondrous Life of Oscar Wao (2007),,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
99,The Call (Peadar Ó Guilín) (z-lib.org),The Call (Peadar Ó Guilín),,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1273,The Call of the Crown: (The Dragon Oracles: Part One) (The Eastern Kingdom Chronicles Book 1),The Call of the Crown: (The Dragon Oracles: Part One) (The Eastern Kingdom Chronicles Book 1),the eastern kingdom chronicles,The Eastern Kingdom Chronicles,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
57,The Cat Who Saved Books (Sosuke Natsukawa) (Z-Library),The Cat Who Saved Books (Sosuke Natsukawa),the cat who saved,The Cat Who Saved,prefix_book_marker,high,s,True,only_one_matching_book,False,1,personal_document,pdocs,False
1117,The Chronicles of Kerrigan Box Set Books # 1 - 6: Paranormal Fantasy Young Adult/New Adult Romance,The Chronicles of Kerrigan Box Set Books # 1 - 6: Paranormal Fantasy Young Adult/New Adult Romance,the chronicles of kerrigan box set,The Chronicles of Kerrigan Box Set,prefix_book_marker,low,s,True,only_one_matching_book,False,1,amazon_book,booksAll,False
627,The Colour of Magic,The Colour of Magic,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1096,The Complete Anne of Green Gables Collection,The Complete Anne of Green Gables Collection,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
708,The Complete Malazan Book of the Fallen,The Complete Malazan Book of the Fallen,the complete malazan,The Complete Malazan,prefix_book_marker,high,of,True,only_one_matching_book,False,1,personal_document,pdocs,False
1243,The Corps Justice Series: Books 1-3,The Corps Justice Series: Books 1-3,the corps justice series,The Corps Justice Series,prefix_book_marker,low,s,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1231,The Curse of The House on Cypress Lane: Book 0- The Beginning,The Curse of The House on Cypress Lane: Book 0- The Beginning,the curse of the house on cypress lane,The Curse of The House on Cypress Lane,prefix_book_marker,high,0,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1153,The Dark Ability,The Dark Ability,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1125,The Dark Ages 476-918 A.D.,The Dark Ages 476-918 A.D.,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1104,The Dark Monolith: Heroes of Ravenford Book 3,The Dark Monolith: Heroes of Ravenford Book 3,the dark monolith heroes of ravenford,The Dark Monolith: Heroes of Ravenford,prefix_book_marker,high,3,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1258,The Dead Room (The Dead Room Trilogy Book 1),The Dead Room (The Dead Room Trilogy Book 1),the dead room trilogy,The Dead Room Trilogy,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
541,The Dead Sleep in the Wilderness,The Dead Sleep in the Wilderness,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
287,The Death Mage Who Doesn't Want a Fourth Time 01,The Death Mage Who Doesn't Want a Fourth Time 01,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,01,True,low_confidence_match,False,8,personal_document,pdocs,False
293,The Death Mage Who Doesn't Want a Fourth Time 02,The Death Mage Who Doesn't Want a Fourth Time 02,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,02,True,low_confidence_match,False,8,personal_document,pdocs,False
286,The Death Mage Who Doesn't Want a Fourth Time 03,The Death Mage Who Doesn't Want a Fourth Time 03,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,03,True,low_confidence_match,False,8,personal_document,pdocs,False
290,The Death Mage Who Doesn't Want a Fourth Time 04,The Death Mage Who Doesn't Want a Fourth Time 04,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,04,True,low_confidence_match,False,8,personal_document,pdocs,False
292,The Death Mage Who Doesn't Want a Fourth Time 05,The Death Mage Who Doesn't Want a Fourth Time 05,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,05,True,low_confidence_match,False,8,personal_document,pdocs,False
291,The Death Mage Who Doesn't Want a Fourth Time 06,The Death Mage Who Doesn't Want a Fourth Time 06,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,06,True,low_confidence_match,False,8,personal_document,pdocs,False
288,The Death Mage Who Doesn't Want a Fourth Time 07,The Death Mage Who Doesn't Want a Fourth Time 07,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,07,True,low_confidence_match,False,8,personal_document,pdocs,False
289,The Death Mage Who Doesn't Want a Fourth Time 08,The Death Mage Who Doesn't Want a Fourth Time 08,the death mage who doesn t want a fourth time,The Death Mage Who Doesn't Want a Fourth Time,repeated_structured_prefix,medium,08,True,low_confidence_match,False,8,personal_document,pdocs,False
1170,The Devil's Grin: A Dark Victorian Crime Novel (Anna Kronberg Mysteries Book 1),The Devil's Grin: A Dark Victorian Crime Novel (Anna Kronberg Mysteries Book 1),anna kronberg mysteries,Anna Kronberg Mysteries,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1058,The Dividing: The Adamic Trilogy: Book 1,The Dividing: The Adamic Trilogy: Book 1,the dividing the adamic trilogy,The Dividing: The Adamic Trilogy,prefix_book_marker,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1179,"The Dragon Blood Collection, Books 1-3","The Dragon Blood Collection, Books 1-3",the dragon blood collection,The Dragon Blood Collection,prefix_book_marker,low,s,True,only_one_matching_book,False,1,amazon_book,booksAll,False
129,"The Dragon Hunter and the Mage (Cardoso, V R) (z-lib.org)","The Dragon Hunter and the Mage (Cardoso, V R)",,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1132,The Dragon Orb (The Alaris Chronicles Book 1),The Dragon Orb (The Alaris Chronicles Book 1),the alaris chronicles,The Alaris Chronicles,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1201,The Dragonslayer's Sword: The Dragonslayer Series: Book One of Four,The Dragonslayer's Sword: The Dragonslayer Series: Book One of Four,four,Four,prefix_book_marker,high,One,True,only_one_matching_book,False,1,amazon_book,booksAll,False
297,The Dungeon Seeker vol.4,The Dungeon Seeker vol.4,the dungeon seeker,The Dungeon Seeker,prefix_volume_marker,high,4,True,only_one_matching_book,False,1,personal_document,pdocs,False
1249,"The Emperor's Edge Collection (Books 1, 2, and 3)","The Emperor's Edge Collection (Books 1, 2, and 3)",,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1165,The Enemy of an Enemy (Lost Tales of Power Book 1),The Enemy of an Enemy (Lost Tales of Power Book 1),lost tales of power,Lost Tales of Power,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1239,The Evolution of Evil: An International Medical Thriller (The Blackwell Files Book 6),The Evolution of Evil: An International Medical Thriller (The Blackwell Files Book 6),the blackwell files,The Blackwell Files,parenthetical_series_book,high,6,True,only_one_matching_book,False,1,amazon_book,booksAll,False
981,The Fall,The Fall,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1154,The Fallen Empire Omnibus (Books 1-3 and prequel),The Fallen Empire Omnibus (Books 1-3 and prequel),,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
916,The Faraway Paladin 1: The Boy in the City of the Dead,The Faraway Paladin 1: The Boy in the City of the Dead,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
915,The Faraway Paladin 2: The Archer of Beast Woods,The Faraway Paladin 2: The Archer of Beast Woods,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
914,The Faraway Paladin 3 Primus: The Lord of the Rust Mountains,The Faraway Paladin 3 Primus: The Lord of the Rust Mountains,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
913,The Faraway Paladin 3 Secundus: The Lord of the Rust Mountains,The Faraway Paladin 3 Secundus: The Lord of the Rust Mountains,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
912,The Faraway Paladin 4: The Torch Port Ensemble,The Faraway Paladin 4: The Torch Port Ensemble,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1038,The Fault in Our Stars,The Fault in Our Stars,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,True
618,The Fifth Season,The Fifth Season,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1260,"The Final Formula Collection (An Urban Fantasy Boxed Set | Contains Books 1, 1.5, and 2 of the Final Formula Series)","The Final Formula Collection (An Urban Fantasy Boxed Set | Contains Books 1, 1.5, and 2 of the Final Formula Series)",,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1099,The Finding: A Coming of Age Epic Fantasy Dragon Adventure (The Legend of Oescienne Book 1),The Finding: A Coming of Age Epic Fantasy Dragon Adventure (The Legend of Oescienne Book 1),the legend of oescienne,The Legend of Oescienne,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1115,The First Time I Said Goodbye,The First Time I Said Goodbye,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1130,The Fourth Element Trilogy: Boxed Set,The Fourth Element Trilogy: Boxed Set,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1192,The Game (The Game is Life Book 1),The Game (The Game is Life Book 1),the game is life,The Game is Life,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
210,The Game Master has Logged In to Another World 1,The Game Master has Logged In to Another World 1,the game master has logged in to another world,The Game Master has Logged In to Another World,repeated_structured_prefix,medium,1,True,only_one_matching_book,False,1,personal_document,pdocs,False
1152,The Garment Maker's Daughter,The Garment Maker's Daughter,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1185,The Gated Trilogy,The Gated Trilogy,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
911,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?) Vol. 1","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?) Vol. 1",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?) Vol.",repeated_structured_prefix,medium,1,True,low_confidence_match,False,6,personal_document,pdocs,False
910,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 2","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 2",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol.",repeated_structured_prefix,medium,2,True,low_confidence_match,False,6,personal_document,pdocs,False
909,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 3","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 3",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol.",repeated_structured_prefix,medium,3,True,low_confidence_match,False,6,personal_document,pdocs,False
908,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 4","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 4",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol.",repeated_structured_prefix,medium,4,True,low_confidence_match,False,6,personal_document,pdocs,False
872,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 5","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 5",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol.",repeated_structured_prefix,medium,5,True,low_confidence_match,False,6,personal_document,pdocs,False
710,"The Genius Prince’s Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 6","The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol. 6",the genius prince s guide to raising a nation out of debt hey how about treason vol,"The Genius Prince's Guide to Raising a Nation Out of Debt (Hey, How About Treason?), Vol.",repeated_structured_prefix,medium,6,True,low_confidence_match,False,6,personal_document,pdocs,False
255,The Grisha - 01 - Shadow and Bone,The Grisha - 01 - Shadow and Bone,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1176,The Heart Goes On: A heartbreaking historical romance (The Emigrants Trilogy Book 1),The Heart Goes On: A heartbreaking historical romance (The Emigrants Trilogy Book 1),the emigrants trilogy,The Emigrants Trilogy,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
54,"The Heart of Shadows (Robert E. Keller [Keller, Robert E.]) (Z-Library)","The Heart of Shadows (Robert E. Keller [Keller, Robert E.])",,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1177,The Hostage of Glenorchy: A Highland Romance of Tudor Scotland (The Highland Ballad Series Book 1),The Hostage of Glenorchy: A Highland Romance of Tudor Scotland (The Highland Ballad Series Book 1),the highland ballad series,The Highland Ballad Series,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1143,The House (Armstrong House Series Book 1),The House (Armstrong House Series Book 1),armstrong house series,Armstrong House Series,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
616,The Hundred Thousand Kingdoms,The Hundred Thousand Kingdoms,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1124,The Indian War of 1864,The Indian War of 1864,the indian war of,The Indian War of,repeated_structured_prefix,medium,1864,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1270,The Judas Chronicles: Books One Through Three: A Warriors of Light and Dark Trilogy,The Judas Chronicles: Books One Through Three: A Warriors of Light and Dark Trilogy,the judas chronicles,The Judas Chronicles,prefix_book_marker,high,s,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1204,The Last Firewall (Singularity Series Book 3),The Last Firewall (Singularity Series Book 3),singularity series,Singularity Series,parenthetical_series_book,high,3,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1156,The Last Librarian (The Justar Journal Book 1),The Last Librarian (The Justar Journal Book 1),the justar journal,The Justar Journal,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1259,The Last Mayor Series: Books 1-3 (The Last Mayor Series Boxset) (Last Mayor Omnibus Book 1),The Last Mayor Series: Books 1-3 (The Last Mayor Series Boxset) (Last Mayor Omnibus Book 1),last mayor omnibus,Last Mayor Omnibus,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
320,The Last Wish: Introducing The Witcher,The Last Wish: Introducing The Witcher,,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1237,The Lead Cloak (The Lattice Trilogy Book 1),The Lead Cloak (The Lattice Trilogy Book 1),the lattice trilogy,The Lattice Trilogy,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
98,The Library at Mount Char (Scott Hawkins) (z-lib.org),The Library at Mount Char (Scott Hawkins),,,no_series_match,low,,False,no_series_pattern_detected,False,0,personal_document,pdocs,False
1241,The Life and Times of Jesus: From His Earthly Beginnings to the Sermon on the Mount (Part I),The Life and Times of Jesus: From His Earthly Beginnings to the Sermon on the Mount (Part I),,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1158,The Lightning-Struck Heart (Tales From Verania Book 1),The Lightning-Struck Heart (Tales From Verania Book 1),tales from verania,Tales From Verania,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1081,The Little Tragedy: Suspenseful Domestic Dystopian Fiction,The Little Tragedy: Suspenseful Domestic Dystopian Fiction,,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
1220,The Mage and the Magpie (Magemother Book 1),The Mage and the Magpie (Magemother Book 1),magemother,Magemother,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1107,The Magic Factory (Oliver Blue and the School for Seers—Book One),The Magic Factory (Oliver Blue and the School for Seers-Book One),,,no_series_match,low,,False,no_series_pattern_detected,False,0,amazon_book,booksAll,False
996,The Magic in This Other World Is Too Far Behind! 9,The Magic in This Other World Is Too Far Behind! 9,the magic in this other world is too far behind,The Magic in This Other World Is Too Far Behind!,repeated_structured_prefix,medium,9,True,only_one_matching_book,False,1,personal_document,pdocs,False
1164,The Man With Two Names: A Novel of Ancient Rome (The Sertorius Scrolls Book 1),The Man With Two Names: A Novel of Ancient Rome (The Sertorius Scrolls Book 1),the sertorius scrolls,The Sertorius Scrolls,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
1135,The Midnight Sea (The Fourth Element Book 1),The Midnight Sea (The Fourth Element Book 1),the fourth element,The Fourth Element,parenthetical_series_book,high,1,True,only_one_matching_book,False,1,amazon_book,booksAll,False
